ts,machine_id,blender_id,melt_temp_c,melt_pressure_bar,melt_pressure_std,extruder_amps,cycle_time_s,blow_pressure_bar,mold_cool_temp_c,bottle_weight_g,bottle_weight_std_g,wall_thickness_mm,ambient_humidity_pct
2026-06-23 02:00:00,BM-09,BL-2,204.8,211.6,3.0,105.5,22.19,10.06,14.2,164.96,2.274,0.997,45.5
2026-06-23 02:00:00,BM-12,BL-1,204.1,212.1,3.53,106.2,32.74,9.05,14.2,164.92,1.747,1.005,49.3
2026-06-23 03:00:00,BM-04,BL-1,204.3,210.8,2.76,103.4,12.57,8.84,14.1,48.01,0.882,1.044,51.6
2026-06-23 03:00:00,BM-07,BL-2,207.4,208.4,2.55,100.2,13.02,9.54,13.3,48.01,0.487,1.023,56.3
2026-06-23 03:00:00,BM-09,BL-2,205.3,210.7,2.46,101.7,21.63,9.97,12.9,165.13,3.147,1.005,55.7
2026-06-23 03:00:00,BM-12,BL-1,204.4,211.9,3.0,101.0,33.45,9.7,13.8,165.08,2.114,1.041,48.3
2026-06-23 04:00:00,BM-04,BL-1,207.3,210.7,3.76,100.5,12.92,9.32,13.4,48.04,0.692,1.027,46.3
2026-06-23 04:00:00,BM-07,BL-2,207.0,213.2,2.34,100.3,12.69,9.48,14.3,47.97,0.754,1.035,49.4
2026-06-23 04:00:00,BM-09,BL-2,203.7,215.5,3.14,104.9,22.07,9.15,14.7,165.06,2.147,1.042,52.5
2026-06-23 04:00:00,BM-12,BL-1,206.5,212.1,3.16,102.9,31.95,9.34,14.8,164.94,3.603,1.009,39.9
2026-06-23 05:00:00,BM-04,BL-1,204.2,212.4,3.96,106.6,12.8,9.09,13.0,48.07,0.953,1.027,53.9
2026-06-23 05:00:00,BM-07,BL-2,205.3,213.9,2.69,105.0,12.91,9.24,13.8,48.12,0.817,1.019,50.0
2026-06-23 05:00:00,BM-09,BL-2,204.4,209.1,3.38,107.0,22.18,9.52,12.7,165.28,3.004,1.031,55.0
2026-06-23 05:00:00,BM-12,BL-1,203.7,209.7,2.54,104.0,32.28,9.66,14.2,165.82,2.693,0.999,42.4
2026-06-23 06:00:00,BM-04,BL-1,205.5,210.8,3.83,102.6,12.96,9.72,14.4,48.01,0.611,1.034,55.2
2026-06-23 06:00:00,BM-07,BL-2,206.1,211.6,2.19,106.0,12.08,9.23,14.4,48.02,0.769,1.021,58.2
2026-06-23 06:00:00,BM-09,BL-2,204.6,212.9,3.22,108.8,21.42,9.63,14.5,165.17,2.526,1.01,50.4
2026-06-23 06:00:00,BM-12,BL-1,206.5,210.2,3.25,102.0,32.99,9.14,13.5,165.17,3.115,1.073,43.4
2026-06-23 07:00:00,BM-04,BL-1,200.6,210.6,3.63,105.5,13.13,9.5,12.7,48.01,0.683,0.988,45.1
2026-06-23 07:00:00,BM-07,BL-2,205.7,211.9,3.32,100.3,12.64,9.64,14.4,48.07,0.742,1.033,51.1
2026-06-23 07:00:00,BM-09,BL-2,205.2,211.4,3.33,113.7,21.42,9.12,14.2,165.13,2.692,1.072,40.8
2026-06-23 07:00:00,BM-12,BL-1,205.5,214.0,3.22,104.1,33.14,9.36,13.8,165.32,2.265,0.979,50.4
2026-06-23 08:00:00,BM-04,BL-1,203.8,212.8,3.91,102.8,12.92,9.36,14.5,48.2,0.922,1.023,46.2
2026-06-23 08:00:00,BM-07,BL-2,205.5,210.1,4.02,108.0,12.66,9.31,13.1,47.97,0.877,1.006,41.8
2026-06-23 08:00:00,BM-09,BL-2,206.3,213.5,2.74,105.7,21.79,9.76,15.3,164.79,2.808,1.046,41.1
2026-06-23 08:00:00,BM-12,BL-1,204.0,211.0,3.7,104.3,32.73,9.81,13.4,164.92,2.63,1.022,47.1
2026-06-23 09:00:00,BM-04,BL-1,203.2,212.5,3.08,109.2,12.79,9.03,13.6,48.1,0.719,1.011,48.2
2026-06-23 09:00:00,BM-07,BL-2,204.0,213.0,3.17,104.5,12.53,8.97,13.6,48.02,0.737,1.018,50.9
2026-06-23 09:00:00,BM-09,BL-2,206.8,216.7,2.94,100.9,22.49,9.46,14.5,164.71,2.734,1.057,53.5
2026-06-23 09:00:00,BM-12,BL-1,205.9,211.1,3.55,101.8,33.38,9.78,14.5,165.31,2.014,1.047,53.1
2026-06-23 10:00:00,BM-04,BL-1,207.4,212.0,3.4,101.2,13.21,9.79,14.6,47.75,0.881,1.04,44.1
2026-06-23 10:00:00,BM-07,BL-2,206.6,212.9,2.18,103.8,12.95,9.92,14.1,48.06,0.61,0.986,52.7
2026-06-23 10:00:00,BM-09,BL-2,205.8,214.0,2.67,102.2,21.93,9.4,15.0,165.07,2.405,1.033,37.8
2026-06-23 10:00:00,BM-12,BL-1,206.1,214.5,3.55,105.2,32.42,9.7,14.0,165.65,2.94,1.028,43.5
2026-06-23 11:00:00,BM-04,BL-1,203.2,212.4,2.31,104.2,13.15,10.05,14.8,47.95,0.37,1.037,50.9
2026-06-23 11:00:00,BM-07,BL-2,204.8,211.3,3.54,107.3,12.8,9.43,14.0,47.99,0.799,1.032,42.1
2026-06-23 11:00:00,BM-09,BL-2,204.6,216.3,2.66,102.3,22.06,9.6,14.6,165.14,2.25,0.976,49.4
2026-06-23 11:00:00,BM-12,BL-1,205.5,210.3,3.62,108.4,33.47,10.15,14.5,164.94,1.486,1.037,51.1
2026-06-23 12:00:00,BM-04,BL-1,206.6,210.2,2.2,105.7,12.98,9.57,13.2,47.95,0.904,1.007,50.1
2026-06-23 12:00:00,BM-07,BL-2,204.4,215.4,3.88,103.8,12.43,9.99,13.5,47.96,0.974,1.027,47.6
2026-06-23 12:00:00,BM-09,BL-2,203.0,209.6,2.7,106.4,21.8,9.83,13.3,164.59,2.169,1.055,43.0
2026-06-23 12:00:00,BM-12,BL-1,206.1,210.7,3.62,102.4,32.6,9.32,13.7,165.55,1.755,1.013,47.9
2026-06-23 13:00:00,BM-04,BL-1,205.2,213.9,3.18,105.4,12.78,9.76,14.9,48.11,0.635,0.996,49.7
2026-06-23 13:00:00,BM-07,BL-2,206.1,214.7,2.73,106.7,12.99,9.1,13.6,47.98,1.119,1.037,41.9
2026-06-23 13:00:00,BM-09,BL-2,205.6,211.3,3.26,101.8,21.05,9.11,13.5,164.9,1.67,1.038,49.2
2026-06-23 13:00:00,BM-12,BL-1,206.9,208.9,2.87,97.6,33.23,9.67,13.4,164.42,2.175,1.021,40.7
2026-06-23 14:00:00,BM-04,BL-1,205.1,213.3,3.14,107.2,13.01,9.8,14.0,47.9,0.705,1.005,54.7
2026-06-23 14:00:00,BM-07,BL-2,203.5,215.6,2.58,100.9,12.89,10.21,15.1,47.81,0.917,1.006,57.3
2026-06-23 14:00:00,BM-09,BL-2,205.1,214.0,3.17,103.0,21.62,9.36,14.1,165.37,2.272,1.052,45.7
2026-06-23 14:00:00,BM-12,BL-1,205.7,211.0,3.67,110.4,33.47,9.48,13.0,165.5,2.513,1.064,43.8
2026-06-23 15:00:00,BM-04,BL-1,204.1,210.1,1.88,101.7,13.42,9.62,13.8,48.1,0.452,1.039,53.0
2026-06-23 15:00:00,BM-07,BL-2,203.2,211.7,3.87,104.2,12.52,9.67,14.1,48.0,0.485,1.045,63.2
2026-06-23 15:00:00,BM-09,BL-2,206.1,211.6,3.56,104.6,21.63,9.35,12.9,165.07,2.497,1.025,54.8
2026-06-23 15:00:00,BM-12,BL-1,204.2,212.3,2.74,104.1,33.51,9.34,13.0,164.76,1.961,1.039,52.8
2026-06-23 16:00:00,BM-04,BL-1,204.0,209.8,3.22,102.0,12.94,9.65,14.1,47.97,0.501,0.992,54.3
2026-06-23 16:00:00,BM-07,BL-2,203.8,212.5,3.58,98.9,12.64,9.28,13.9,47.94,0.882,0.987,53.0
2026-06-23 16:00:00,BM-09,BL-2,204.8,210.8,2.27,107.6,21.64,9.22,13.8,164.6,2.629,1.038,46.2
2026-06-23 16:00:00,BM-12,BL-1,207.3,212.3,2.12,106.6,32.14,10.09,14.5,165.31,3.389,1.015,38.3
2026-06-23 17:00:00,BM-04,BL-1,206.1,212.8,2.63,105.2,12.58,9.23,14.1,48.12,0.783,1.046,56.9
2026-06-23 17:00:00,BM-07,BL-2,202.9,209.3,3.77,106.1,12.87,9.56,12.9,48.0,0.889,1.004,64.9
2026-06-23 17:00:00,BM-09,BL-2,205.3,209.3,3.39,98.8,21.72,9.64,13.0,165.14,2.967,1.039,55.3
2026-06-23 17:00:00,BM-12,BL-1,203.9,213.3,2.81,106.3,32.32,9.32,13.9,164.84,2.079,1.034,48.2
2026-06-23 18:00:00,BM-04,BL-1,205.2,210.2,3.62,102.8,13.01,9.26,14.3,47.97,0.798,1.02,45.0
2026-06-23 18:00:00,BM-07,BL-2,207.2,212.1,2.38,103.8,13.06,9.59,13.9,47.94,0.576,1.041,53.2
2026-06-23 18:00:00,BM-09,BL-2,205.8,213.4,3.08,108.7,22.3,9.55,13.4,164.79,2.804,1.051,42.7
2026-06-23 18:00:00,BM-12,BL-1,207.1,208.3,4.1,111.2,33.2,9.4,13.8,164.74,3.427,1.019,43.8
2026-06-23 19:00:00,BM-04,BL-1,203.5,211.3,2.87,103.5,12.63,9.92,13.1,47.88,0.69,1.029,59.6
2026-06-23 19:00:00,BM-07,BL-2,204.0,212.4,3.97,102.3,12.66,10.07,13.8,48.15,0.788,1.006,49.9
2026-06-23 19:00:00,BM-09,BL-2,203.4,209.7,3.22,108.6,21.79,9.24,14.5,164.89,2.35,0.99,27.2
2026-06-23 19:00:00,BM-12,BL-1,203.8,208.2,3.94,108.1,33.51,9.38,12.7,165.29,1.963,1.026,42.6
2026-06-23 20:00:00,BM-04,BL-1,206.1,216.2,3.17,103.6,12.54,9.8,14.0,47.94,1.066,1.028,52.8
2026-06-23 20:00:00,BM-07,BL-2,202.6,209.1,2.76,101.8,13.49,9.41,13.6,47.97,0.768,1.033,54.5
2026-06-23 20:00:00,BM-09,BL-2,206.7,211.1,4.44,105.7,21.22,8.68,14.5,164.77,2.985,1.049,41.4
2026-06-23 20:00:00,BM-12,BL-1,205.9,213.5,3.87,100.7,32.68,9.44,13.8,165.29,2.503,1.012,43.3
2026-06-23 21:00:00,BM-04,BL-1,202.4,209.4,1.31,103.6,12.92,9.15,13.7,47.97,0.772,0.966,54.3
2026-06-23 21:00:00,BM-07,BL-2,203.5,212.2,3.41,111.1,12.79,9.8,13.0,47.92,0.865,1.028,45.7
2026-06-23 21:00:00,BM-09,BL-2,208.7,210.0,3.24,104.1,22.14,9.26,14.3,165.41,2.798,1.036,45.6
2026-06-23 21:00:00,BM-12,BL-1,204.3,215.0,2.97,110.4,31.54,9.5,12.6,165.56,2.602,1.017,53.9
2026-06-23 22:00:00,BM-04,BL-1,204.9,210.1,3.76,110.7,13.08,9.43,14.3,47.76,0.617,1.014,64.5
2026-06-23 22:00:00,BM-07,BL-2,205.0,212.9,2.46,104.3,12.92,9.37,14.1,48.19,0.617,1.025,58.5
2026-06-23 22:00:00,BM-09,BL-2,208.4,211.6,2.93,106.1,22.3,10.16,13.9,164.73,3.805,1.023,41.4
2026-06-23 22:00:00,BM-12,BL-1,207.8,213.8,3.47,106.7,32.89,9.66,13.8,165.51,2.729,1.051,46.8
2026-06-23 23:00:00,BM-04,BL-1,204.4,212.5,2.93,102.3,12.91,9.42,13.0,48.04,0.778,1.024,47.3
2026-06-23 23:00:00,BM-07,BL-2,203.5,212.2,2.77,102.4,13.23,10.01,13.3,47.8,1.044,1.015,49.1
2026-06-23 23:00:00,BM-09,BL-2,203.4,217.2,3.05,108.1,22.04,9.7,14.1,165.27,2.698,1.019,51.1
2026-06-23 23:00:00,BM-12,BL-1,207.9,211.2,2.09,103.9,32.17,9.57,14.1,164.64,1.969,1.002,43.6
2026-06-24 00:00:00,BM-04,BL-1,206.5,213.1,4.15,106.4,12.93,9.72,13.9,48.08,0.67,1.046,48.6
2026-06-24 00:00:00,BM-07,BL-2,204.8,210.3,1.91,103.2,13.06,9.3,13.9,47.93,0.749,1.042,42.1
2026-06-24 00:00:00,BM-09,BL-2,201.8,208.9,4.02,103.5,21.21,9.68,14.5,165.61,2.848,1.019,52.1
2026-06-24 00:00:00,BM-12,BL-1,206.8,215.9,2.96,105.6,32.86,9.45,13.7,165.93,1.475,1.004,61.2
2026-06-24 01:00:00,BM-04,BL-1,204.2,210.0,4.21,104.3,12.5,9.05,14.1,48.08,0.878,1.024,51.9
2026-06-24 01:00:00,BM-07,BL-2,206.6,211.8,3.65,105.6,12.65,9.83,14.0,47.91,0.859,1.033,43.1
2026-06-24 01:00:00,BM-09,BL-2,205.3,213.1,2.7,106.0,22.76,9.14,15.2,164.67,2.733,1.036,54.3
2026-06-24 01:00:00,BM-12,BL-1,202.0,209.9,2.91,95.5,33.24,9.72,14.5,165.28,1.297,1.018,42.9
2026-06-24 02:00:00,BM-04,BL-1,203.3,210.3,1.6,104.3,13.11,9.58,13.8,47.97,0.752,0.996,52.5
2026-06-24 02:00:00,BM-07,BL-2,206.9,211.2,3.66,102.7,12.67,9.27,14.4,48.07,0.78,1.054,46.4
2026-06-24 02:00:00,BM-09,BL-2,204.0,215.3,4.29,105.3,22.02,9.53,13.5,164.89,1.798,1.057,45.5
2026-06-24 02:00:00,BM-12,BL-1,206.0,211.1,3.46,105.0,33.12,9.67,12.9,165.0,1.952,1.052,45.0
2026-06-24 03:00:00,BM-04,BL-1,202.7,212.2,3.4,105.2,12.65,9.58,13.2,48.01,0.89,0.99,55.2
2026-06-24 03:00:00,BM-07,BL-2,207.3,212.9,2.29,103.7,13.2,10.13,14.5,48.02,0.769,1.015,49.7
2026-06-24 03:00:00,BM-09,BL-2,206.4,215.1,3.74,104.5,20.75,9.38,13.8,164.97,2.148,0.998,54.2
2026-06-24 03:00:00,BM-12,BL-1,204.8,215.8,2.86,102.2,33.48,9.18,14.9,164.68,1.852,1.034,39.3
2026-06-24 04:00:00,BM-04,BL-1,206.5,210.9,3.44,104.9,13.22,10.6,13.0,48.1,0.789,1.014,37.7
2026-06-24 04:00:00,BM-07,BL-2,206.5,211.9,3.68,104.7,12.72,9.09,14.2,47.89,0.728,1.029,56.7
2026-06-24 04:00:00,BM-09,BL-2,203.1,209.4,3.91,108.4,21.64,9.78,14.2,164.57,2.891,1.021,35.1
2026-06-24 04:00:00,BM-12,BL-1,206.1,209.9,3.07,108.4,31.8,9.72,14.5,165.0,3.414,1.015,56.9
2026-06-24 05:00:00,BM-04,BL-1,207.6,210.2,2.37,105.8,12.57,9.62,13.9,48.08,0.682,1.017,39.7
2026-06-24 05:00:00,BM-07,BL-2,206.8,212.5,3.87,106.8,12.87,9.61,14.0,47.8,0.728,1.006,48.1
2026-06-24 05:00:00,BM-09,BL-2,202.7,210.2,3.87,105.0,22.2,9.37,13.9,164.83,3.04,1.037,51.8
2026-06-24 05:00:00,BM-12,BL-1,201.8,214.5,2.9,104.5,31.87,9.68,12.8,164.97,2.437,1.019,40.2
2026-06-24 06:00:00,BM-04,BL-1,206.3,213.4,3.38,100.1,12.82,9.45,13.4,47.93,0.823,0.996,52.5
2026-06-24 06:00:00,BM-07,BL-2,205.6,210.9,3.85,105.9,13.05,9.89,14.0,47.91,0.715,1.008,30.2
2026-06-24 06:00:00,BM-09,BL-2,204.4,215.1,3.01,103.3,21.5,9.25,14.3,164.37,2.697,1.03,48.3
2026-06-24 06:00:00,BM-12,BL-1,203.3,212.0,2.76,107.0,32.78,9.45,14.5,165.48,2.917,1.018,56.9
2026-06-24 07:00:00,BM-04,BL-1,204.3,215.3,4.01,101.6,12.79,9.66,13.4,48.02,0.656,1.025,46.0
2026-06-24 07:00:00,BM-07,BL-2,204.5,209.3,3.6,101.3,12.75,9.51,14.0,47.98,0.907,1.015,52.5
2026-06-24 07:00:00,BM-09,BL-2,205.1,216.2,3.47,105.8,21.37,9.77,14.6,164.67,1.945,1.031,42.8
2026-06-24 07:00:00,BM-12,BL-1,206.4,212.6,2.84,108.3,32.92,9.79,14.0,164.95,2.708,1.007,49.4
2026-06-24 08:00:00,BM-04,BL-1,204.2,211.0,2.28,104.2,12.63,9.9,14.5,48.02,0.818,1.019,47.8
2026-06-24 08:00:00,BM-07,BL-2,208.1,217.4,2.91,104.3,13.08,9.61,13.7,47.98,0.82,1.002,43.3
2026-06-24 08:00:00,BM-09,BL-2,202.0,215.0,3.76,103.2,21.49,9.18,13.0,165.22,2.647,0.974,42.1
2026-06-24 08:00:00,BM-12,BL-1,205.1,212.1,3.74,99.3,33.91,8.88,13.5,165.68,2.814,1.016,52.9
2026-06-24 09:00:00,BM-04,BL-1,205.3,209.7,2.76,109.3,12.82,9.23,14.3,47.88,0.541,1.051,49.4
2026-06-24 09:00:00,BM-07,BL-2,206.3,212.5,3.79,101.7,12.83,9.71,14.6,48.05,0.563,1.035,45.1
2026-06-24 09:00:00,BM-09,BL-2,204.5,209.2,2.12,103.4,22.44,9.44,13.8,164.92,2.867,1.009,53.9
2026-06-24 09:00:00,BM-12,BL-1,203.6,211.7,2.87,104.0,33.42,9.67,14.1,164.81,2.492,1.018,56.4
2026-06-24 10:00:00,BM-04,BL-1,204.5,211.4,3.65,108.6,12.61,9.35,14.8,47.97,0.792,1.067,52.1
2026-06-24 10:00:00,BM-07,BL-2,205.9,211.7,3.05,99.8,12.91,9.51,14.8,47.93,0.721,1.016,53.7
2026-06-24 10:00:00,BM-09,BL-2,205.0,217.1,2.85,102.9,22.6,9.04,14.5,164.97,1.757,1.012,50.3
2026-06-24 10:00:00,BM-12,BL-1,206.2,211.4,2.6,102.4,32.98,9.63,14.0,164.94,2.75,1.019,43.8
2026-06-24 11:00:00,BM-04,BL-1,205.2,211.2,3.57,102.1,12.61,9.26,13.7,48.08,0.792,0.987,53.6
2026-06-24 11:00:00,BM-07,BL-2,206.0,211.2,3.56,104.2,12.69,9.18,13.4,48.03,0.715,1.043,39.8
2026-06-24 11:00:00,BM-09,BL-2,203.5,212.2,3.02,100.3,21.32,9.25,14.0,164.91,2.327,1.055,51.1
2026-06-24 11:00:00,BM-12,BL-1,205.9,213.9,3.14,105.3,32.77,10.06,13.0,164.87,3.284,0.964,45.5
2026-06-24 12:00:00,BM-04,BL-1,203.0,208.4,3.08,103.4,13.03,9.67,14.7,48.08,0.894,1.009,46.8
2026-06-24 12:00:00,BM-07,BL-2,206.6,209.6,3.59,104.9,12.8,9.63,14.1,48.1,0.854,0.996,56.6
2026-06-24 12:00:00,BM-09,BL-2,203.1,211.5,2.19,105.0,22.27,9.58,13.8,165.21,2.75,1.087,48.8
2026-06-24 12:00:00,BM-12,BL-1,205.4,208.1,3.32,104.8,32.23,9.52,13.9,165.03,3.343,1.017,40.3
2026-06-24 13:00:00,BM-04,BL-1,204.8,210.8,3.07,103.2,13.0,10.28,14.1,48.07,0.623,1.016,40.5
2026-06-24 13:00:00,BM-07,BL-2,203.7,210.1,2.7,102.4,13.15,9.7,13.0,48.05,0.561,1.013,45.8
2026-06-24 13:00:00,BM-09,BL-2,203.7,212.6,2.58,104.9,22.2,9.52,15.1,165.68,1.664,1.043,62.8
2026-06-24 13:00:00,BM-12,BL-1,204.7,212.3,2.87,105.4,31.67,9.58,13.6,164.61,2.704,1.025,44.0
2026-06-24 14:00:00,BM-04,BL-1,205.6,215.2,3.44,99.9,13.01,9.56,14.3,48.07,0.6,1.012,47.8
2026-06-24 14:00:00,BM-07,BL-2,205.5,212.1,2.83,103.0,13.12,9.39,13.7,47.89,0.707,1.046,45.4
2026-06-24 14:00:00,BM-09,BL-2,205.4,214.1,4.56,100.9,21.67,9.58,15.3,164.73,2.797,1.031,49.6
2026-06-24 14:00:00,BM-12,BL-1,203.8,211.7,2.52,104.8,30.6,9.35,13.5,165.01,2.813,1.006,43.4
2026-06-24 15:00:00,BM-04,BL-1,205.6,211.2,3.76,103.6,12.89,8.97,15.1,48.09,0.681,1.01,52.3
2026-06-24 15:00:00,BM-07,BL-2,204.3,208.2,3.09,102.8,12.74,9.44,13.9,47.94,0.711,0.977,48.3
2026-06-24 15:00:00,BM-09,BL-2,207.3,211.0,2.65,103.7,22.24,9.78,14.9,164.43,2.222,0.992,42.8
2026-06-24 15:00:00,BM-12,BL-1,204.5,214.7,3.31,108.2,33.0,9.48,14.3,165.17,2.986,1.038,46.9
2026-06-24 16:00:00,BM-04,BL-1,206.5,210.6,2.19,106.9,13.18,9.4,12.2,48.06,0.573,0.998,51.2
2026-06-24 16:00:00,BM-07,BL-2,206.0,213.0,3.48,105.0,12.68,9.6,14.5,47.98,0.661,0.998,39.6
2026-06-24 16:00:00,BM-09,BL-2,202.5,211.2,2.59,108.8,21.46,9.66,13.4,165.06,1.827,1.044,60.6
2026-06-24 16:00:00,BM-12,BL-1,205.4,212.3,3.16,104.3,32.59,9.67,14.4,165.15,2.735,1.003,49.0
2026-06-24 17:00:00,BM-04,BL-1,204.2,210.8,2.49,104.0,12.92,9.5,13.5,48.06,0.631,1.016,49.6
2026-06-24 17:00:00,BM-07,BL-2,204.5,211.8,3.89,103.1,13.27,9.51,14.4,48.05,0.638,1.017,49.3
2026-06-24 17:00:00,BM-09,BL-2,204.4,210.5,3.19,103.1,22.59,9.78,13.6,165.22,3.129,0.991,38.3
2026-06-24 17:00:00,BM-12,BL-1,203.0,211.3,3.51,104.8,32.73,10.43,14.0,165.01,2.351,1.042,43.8
2026-06-24 18:00:00,BM-04,BL-1,205.7,213.5,3.38,102.1,12.83,9.63,13.6,48.02,0.933,1.047,53.3
2026-06-24 18:00:00,BM-07,BL-2,205.6,217.3,4.08,104.3,12.31,9.14,15.0,47.9,0.645,0.982,54.9
2026-06-24 18:00:00,BM-09,BL-2,204.6,211.3,4.09,105.3,21.69,9.35,14.3,165.57,2.013,0.999,59.7
2026-06-24 18:00:00,BM-12,BL-1,202.9,211.1,2.37,104.5,33.07,9.59,13.8,164.72,2.329,1.005,46.7
2026-06-24 19:00:00,BM-04,BL-1,204.5,211.5,3.45,99.3,12.77,9.39,14.2,47.82,0.761,1.003,50.7
2026-06-24 19:00:00,BM-07,BL-2,203.2,212.8,3.88,104.8,12.63,9.79,13.6,47.95,0.72,0.979,64.0
2026-06-24 19:00:00,BM-09,BL-2,205.5,209.5,3.97,106.9,21.23,9.42,15.0,164.59,2.638,1.001,41.9
2026-06-24 19:00:00,BM-12,BL-1,202.7,211.0,4.93,112.2,32.41,9.64,14.2,165.28,2.749,1.032,53.9
2026-06-24 20:00:00,BM-04,BL-1,203.1,210.2,3.05,99.3,12.8,9.35,14.3,48.1,0.533,1.019,39.1
2026-06-24 20:00:00,BM-07,BL-2,207.1,212.9,3.41,102.0,12.95,9.56,13.5,48.0,0.563,1.007,50.7
2026-06-24 20:00:00,BM-09,BL-2,205.8,208.7,3.24,106.3,23.04,9.92,14.4,164.5,1.554,1.008,49.2
2026-06-24 20:00:00,BM-12,BL-1,206.3,210.7,3.48,109.1,32.85,9.44,15.3,165.39,2.821,1.045,51.4
2026-06-24 21:00:00,BM-04,BL-1,204.4,209.6,2.72,104.3,13.19,9.52,13.3,47.91,0.707,0.995,43.4
2026-06-24 21:00:00,BM-07,BL-2,201.7,215.2,2.35,105.0,12.89,9.79,14.1,47.87,0.923,1.028,38.7
2026-06-24 21:00:00,BM-09,BL-2,206.1,212.8,3.9,96.9,21.41,9.56,14.5,164.59,2.114,1.028,47.2
2026-06-24 21:00:00,BM-12,BL-1,205.8,212.8,3.21,100.5,33.23,9.26,14.7,165.04,3.143,1.001,40.7
2026-06-24 22:00:00,BM-04,BL-1,204.6,216.7,3.82,101.0,13.19,9.18,14.4,47.93,0.639,1.017,37.9
2026-06-24 22:00:00,BM-07,BL-2,203.6,211.8,3.18,109.0,12.69,9.6,13.4,47.87,0.771,1.031,57.7
2026-06-24 22:00:00,BM-09,BL-2,204.2,212.4,2.91,102.5,21.75,9.82,13.2,165.21,2.237,1.012,47.8
2026-06-24 22:00:00,BM-12,BL-1,205.1,211.8,3.78,100.0,32.39,9.4,13.7,164.5,2.756,0.995,57.8
2026-06-24 23:00:00,BM-04,BL-1,205.4,212.9,2.54,102.6,12.52,9.53,13.7,48.07,0.956,1.037,63.2
2026-06-24 23:00:00,BM-07,BL-2,204.3,211.9,2.84,100.8,12.8,9.86,13.9,48.02,0.919,1.022,46.9
2026-06-24 23:00:00,BM-09,BL-2,201.5,211.7,2.96,108.2,22.65,9.28,14.8,164.4,2.965,1.009,57.7
2026-06-24 23:00:00,BM-12,BL-1,204.2,209.9,1.91,101.7,32.36,9.33,13.2,165.13,1.993,1.028,44.6
2026-06-25 00:00:00,BM-04,BL-1,203.9,212.0,3.26,104.7,13.24,9.52,13.7,47.9,0.879,1.017,51.7
2026-06-25 00:00:00,BM-07,BL-2,205.1,213.7,4.16,102.7,12.97,9.38,13.6,47.93,0.808,1.032,44.4
2026-06-25 00:00:00,BM-09,BL-2,203.7,211.8,2.75,104.2,21.7,9.43,14.5,165.14,2.503,1.023,45.3
2026-06-25 00:00:00,BM-12,BL-1,205.6,209.4,3.63,102.6,31.93,9.95,13.6,164.82,2.023,0.997,34.7
2026-06-25 01:00:00,BM-04,BL-1,205.5,209.8,3.69,100.3,13.02,9.17,12.9,47.96,0.681,1.044,63.6
2026-06-25 01:00:00,BM-07,BL-2,203.7,214.3,2.88,106.4,13.06,9.32,13.1,47.9,0.723,1.013,40.8
2026-06-25 01:00:00,BM-09,BL-2,201.6,211.5,3.19,103.4,21.54,9.39,14.1,164.62,1.849,1.02,44.6
2026-06-25 01:00:00,BM-12,BL-1,204.3,208.2,3.17,103.5,32.83,9.65,15.3,165.03,2.387,1.058,49.5
2026-06-25 02:00:00,BM-04,BL-1,201.7,212.9,2.67,101.3,12.62,9.55,13.5,47.82,0.964,1.05,47.2
2026-06-25 02:00:00,BM-07,BL-2,203.9,211.2,2.36,105.9,12.85,9.5,15.0,48.08,0.893,1.018,40.1
2026-06-25 02:00:00,BM-09,BL-2,206.3,211.8,2.53,102.6,22.01,9.41,13.3,165.74,3.656,1.016,40.3
2026-06-25 02:00:00,BM-12,BL-1,207.8,211.9,3.23,100.4,32.22,9.89,13.0,164.73,2.569,0.99,40.9
2026-06-25 03:00:00,BM-04,BL-1,201.9,210.2,2.92,102.7,12.93,10.22,13.6,48.09,0.688,1.012,50.5
2026-06-25 03:00:00,BM-07,BL-2,206.2,210.8,3.3,100.5,12.82,10.06,14.4,47.95,0.759,1.022,38.5
2026-06-25 03:00:00,BM-09,BL-2,204.4,208.9,3.66,106.4,21.68,9.82,14.5,164.99,2.477,1.003,38.7
2026-06-25 03:00:00,BM-12,BL-1,204.7,212.5,2.76,104.1,31.95,9.45,13.9,164.45,1.838,1.05,46.1
2026-06-25 04:00:00,BM-04,BL-1,206.2,212.1,2.82,102.1,12.68,9.65,13.8,48.0,0.536,1.03,45.9
2026-06-25 04:00:00,BM-07,BL-2,206.8,210.1,3.5,101.4,12.69,9.75,14.6,48.09,0.888,1.064,43.3
2026-06-25 04:00:00,BM-09,BL-2,205.7,217.4,3.26,107.8,21.93,9.26,14.0,165.3,3.255,1.07,45.3
2026-06-25 04:00:00,BM-12,BL-1,202.2,208.8,3.46,104.8,32.0,9.38,14.1,165.15,1.959,1.051,53.4
2026-06-25 05:00:00,BM-04,BL-1,206.1,213.4,3.55,102.9,12.83,9.61,13.7,47.88,0.883,0.999,47.0
2026-06-25 05:00:00,BM-07,BL-2,207.4,209.4,3.2,100.0,12.87,9.89,14.0,47.89,0.817,1.005,48.8
2026-06-25 05:00:00,BM-09,BL-2,206.2,209.5,2.83,100.6,21.46,9.4,14.3,165.06,1.603,0.987,52.5
2026-06-25 05:00:00,BM-12,BL-1,207.7,212.0,3.29,106.8,33.33,9.66,14.9,164.99,2.634,1.028,48.2
2026-06-25 06:00:00,BM-04,BL-1,204.1,211.1,3.14,105.1,12.95,8.97,13.6,47.9,0.632,0.997,59.0
