DateKey,ProductKey,RegionKey,ChannelKey,UnitsSold,NetRevenue,COGS,GrossMargin,TradeSpend
2025-09-01,SPK-LIME,Mountain,Ecommerce,791,11077.47,4984.86,6092.61,886.2
2025-09-01,SPK-LIME,Mountain,Foodservice,1164,16302.56,7336.15,8966.41,1304.2
2025-09-01,SPK-LIME,Mountain,Grocery,2749,38486.31,17318.84,21167.47,3078.9
2025-09-01,SPK-LIME,Northeast,Club,2012,28170.6,12676.77,15493.83,2253.65
2025-09-01,SPK-LIME,Northeast,Convenience,2319,32464.2,14608.89,17855.31,2597.14
2025-09-01,SPK-LIME,Northeast,Ecommerce,1082,15151.89,6818.35,8333.54,1212.15
2025-09-01,SPK-LIME,Northeast,Foodservice,1433,20059.81,9026.91,11032.9,1604.78
2025-09-01,SPK-LIME,Northeast,Grocery,3510,49145.54,22115.49,27030.05,3931.64
2025-09-01,SPK-LIME,South,Club,2534,35470.37,15961.67,19508.7,2837.63
2025-09-01,SPK-LIME,South,Convenience,2703,37845.29,17030.38,20814.91,3027.62
2025-09-01,SPK-LIME,South,Ecommerce,1234,17277.38,7774.82,9502.56,1382.19
2025-09-01,SPK-LIME,South,Foodservice,1784,24970.48,11236.72,13733.76,1997.64
2025-09-01,SPK-LIME,South,Grocery,4242,59387.88,26724.55,32663.33,4751.03
2025-09-01,SPK-LIME,West,Club,2959,41428.2,18642.69,22785.51,3314.26
2025-09-01,SPK-LIME,West,Convenience,3286,46010.56,20704.75,25305.81,3680.84
2025-09-01,SPK-LIME,West,Ecommerce,1554,21758.48,9791.32,11967.16,1740.68
2025-09-01,SPK-LIME,West,Foodservice,2096,29347.14,13206.21,16140.93,2347.77
2025-09-01,SPK-LIME,West,Grocery,5134,71876.89,32344.6,39532.29,5750.15
2025-09-01,SPK-PLAIN,Midwest,Club,1690,23658.59,10646.37,13012.22,1892.69
2025-09-01,SPK-PLAIN,Midwest,Convenience,1770,24780.17,11151.08,13629.09,1982.41
2025-09-01,SPK-PLAIN,Midwest,Ecommerce,809,11320.5,5094.22,6226.28,905.64
2025-09-01,SPK-PLAIN,Midwest,Foodservice,1141,15969.14,7186.11,8783.03,1277.53
2025-09-01,SPK-PLAIN,Midwest,Grocery,2851,39911.56,17960.2,21951.36,3192.92
2025-09-01,SPK-PLAIN,Mountain,Club,1214,16998.93,7649.52,9349.41,1359.91
2025-09-01,SPK-PLAIN,Mountain,Convenience,1320,18476.48,8314.42,10162.06,1478.12
2025-09-01,SPK-PLAIN,Mountain,Ecommerce,597,8359.53,3761.79,4597.74,668.76
2025-09-01,SPK-PLAIN,Mountain,Foodservice,817,11436.81,5146.56,6290.25,914.94
2025-09-01,SPK-PLAIN,Mountain,Grocery,1927,26983.26,12142.47,14840.79,2158.66
2025-09-01,SPK-PLAIN,Northeast,Club,1554,21752.44,9788.6,11963.84,1740.2
2025-09-01,SPK-PLAIN,Northeast,Convenience,1701,23812.95,10715.83,13097.12,1905.04
2025-09-01,SPK-PLAIN,Northeast,Ecommerce,774,10842.15,4878.97,5963.18,867.37
2025-09-01,SPK-PLAIN,Northeast,Foodservice,1034,14473.48,6513.07,7960.41,1157.88
2025-09-01,SPK-PLAIN,Northeast,Grocery,2583,36161.1,16272.5,19888.6,2892.89
2025-09-01,SPK-PLAIN,South,Club,1905,26665.46,11999.46,14666.0,2133.24
2025-09-01,SPK-PLAIN,South,Convenience,2088,29237.45,13156.85,16080.6,2339.0
2025-09-01,SPK-PLAIN,South,Ecommerce,930,13016.06,5857.23,7158.83,1041.28
2025-09-01,SPK-PLAIN,South,Foodservice,1300,18195.29,8187.88,10007.41,1455.62
2025-09-01,SPK-PLAIN,South,Grocery,3185,44586.34,20063.85,24522.49,3566.91
2025-09-01,SPK-PLAIN,West,Club,2163,30279.6,13625.82,16653.78,2422.37
2025-09-01,SPK-PLAIN,West,Convenience,2437,34116.09,15352.24,18763.85,2729.29
2025-09-01,SPK-PLAIN,West,Ecommerce,1048,14675.91,6604.16,8071.75,1174.07
2025-09-01,SPK-PLAIN,West,Foodservice,1535,21487.47,9669.36,11818.11,1719.0
2025-09-01,SPK-PLAIN,West,Grocery,3634,50876.45,22894.4,27982.05,4070.12
2025-09-01,STL-1L,Midwest,Club,4879,43908.99,27223.57,16685.42,2634.54
2025-09-01,STL-1L,Midwest,Convenience,5665,50988.87,31613.1,19375.77,3059.33
2025-09-01,STL-1L,Midwest,Ecommerce,2458,22119.17,13713.89,8405.28,1327.15
2025-09-01,STL-1L,Midwest,Foodservice,3459,31126.53,19298.45,11828.08,1867.59
2025-09-01,STL-1L,Midwest,Grocery,8608,77475.87,48035.04,29440.83,4648.55
2025-09-01,STL-1L,Mountain,Club,3440,30959.66,19194.99,11764.67,1857.58
2025-09-01,STL-1L,Mountain,Convenience,3890,35009.52,21705.9,13303.62,2100.57
2025-09-01,STL-1L,Mountain,Ecommerce,1754,15782.61,9785.22,5997.39,946.96
2025-09-01,STL-1L,Mountain,Foodservice,2504,22538.27,13973.73,8564.54,1352.3
2025-09-01,STL-1L,Mountain,Grocery,5779,52008.83,32245.47,19763.36,3120.53
2025-09-01,STL-1L,Northeast,Club,4442,39979.96,24787.58,15192.38,2398.8
2025-09-01,STL-1L,Northeast,Convenience,4906,44153.69,27375.29,16778.4,2649.22
2025-09-01,STL-1L,Northeast,Ecommerce,2333,20993.94,13016.24,7977.7,1259.64
2025-09-01,STL-1L,Northeast,Foodservice,3248,29236.39,18126.56,11109.83,1754.18
2025-09-01,STL-1L,Northeast,Grocery,7625,68620.78,42544.88,26075.9,4117.25
2025-09-01,STL-1L,South,Club,5339,48048.8,29790.26,18258.54,2882.93
2025-09-01,STL-1L,South,Convenience,6087,54778.68,33962.78,20815.9,3286.72
2025-09-01,STL-1L,South,Ecommerce,2778,25004.64,15502.88,9501.76,1500.28
2025-09-01,STL-1L,South,Foodservice,3951,35562.05,22048.47,13513.58,2133.72
2025-09-01,STL-1L,South,Grocery,9410,84693.69,52510.09,32183.6,5081.62
2025-09-01,STL-1L,West,Club,6547,58919.24,36529.93,22389.31,3535.15
2025-09-01,STL-1L,West,Convenience,7202,64816.0,40185.92,24630.08,3888.96
2025-09-01,STL-1L,West,Ecommerce,3316,29842.64,18502.44,11340.2,1790.56
2025-09-01,STL-1L,West,Foodservice,4443,39983.61,24789.84,15193.77,2399.02
2025-09-01,STL-1L,West,Grocery,11197,100769.54,62477.11,38292.43,6046.17
2025-09-01,STL-500,Midwest,Club,5186,46673.3,28937.45,17735.85,2800.4
2025-09-01,STL-500,Midwest,Convenience,6097,54869.74,34019.24,20850.5,3292.18
2025-09-01,STL-500,Midwest,Ecommerce,2702,24318.23,15077.3,9240.93,1459.09
2025-09-01,STL-500,Midwest,Foodservice,3651,32856.51,20371.04,12485.47,1971.39
2025-09-01,STL-500,Midwest,Grocery,9080,81716.14,50664.01,31052.13,4902.97
2025-09-01,STL-500,Mountain,Club,3860,34736.0,21536.32,13199.68,2084.16
2025-09-01,STL-500,Mountain,Convenience,4187,37685.3,23364.89,14320.41,2261.12
2025-09-01,STL-500,Mountain,Ecommerce,1817,16354.34,10139.69,6214.65,981.26
2025-09-01,STL-500,Mountain,Foodservice,2710,24390.37,15122.03,9268.34,1463.42
2025-09-01,STL-500,Mountain,Grocery,6228,56049.23,34750.52,21298.71,3362.95
2025-09-01,STL-500,Northeast,Club,4677,42096.01,26099.53,15996.48,2525.76
2025-09-01,STL-500,Northeast,Convenience,5144,46295.48,28703.2,17592.28,2777.73
2025-09-01,STL-500,Northeast,Ecommerce,2399,21591.36,13386.64,8204.72,1295.48
2025-09-01,STL-500,Northeast,Foodservice,3295,29654.71,18385.92,11268.79,1779.28
2025-09-01,STL-500,Northeast,Grocery,8256,74299.82,46065.89,28233.93,4457.99
2025-09-01,STL-500,South,Club,5810,52287.08,32417.99,19869.09,3137.22
2025-09-01,STL-500,South,Convenience,6554,58988.44,36572.83,22415.61,3539.31
2025-09-01,STL-500,South,Ecommerce,2924,26314.56,16315.03,9999.53,1578.87
2025-09-01,STL-500,South,Foodservice,4256,38306.19,23749.84,14556.35,2298.37
2025-09-01,STL-500,South,Grocery,9690,87211.24,54070.97,33140.27,5232.67
2025-09-01,STL-500,West,Club,6750,60752.54,37666.57,23085.97,3645.15
2025-09-01,STL-500,West,Convenience,7722,69502.43,43091.51,26410.92,4170.15
2025-09-01,STL-500,West,Ecommerce,3426,30834.6,19117.45,11717.15,1850.08
2025-09-01,STL-500,West,Foodservice,4996,44966.92,27879.49,17087.43,2698.02
2025-09-01,STL-500,West,Grocery,12153,109380.9,67816.16,41564.74,6562.85
2025-10-01,COLA-CHERRY,Midwest,Club,2631,31566.97,17361.83,14205.14,4419.38
2025-10-01,COLA-CHERRY,Midwest,Convenience,2918,35013.2,19257.26,15755.94,4901.85
2025-10-01,COLA-CHERRY,Midwest,Ecommerce,1327,15929.25,8761.09,7168.16,2230.1
2025-10-01,COLA-CHERRY,Midwest,Foodservice,1908,22900.59,12595.32,10305.27,3206.08
2025-10-01,COLA-CHERRY,Midwest,Grocery,4299,51588.12,28373.47,23214.65,7222.34
2025-10-01,COLA-CHERRY,Mountain,Club,1810,21722.62,11947.44,9775.18,3041.17
2025-10-01,COLA-CHERRY,Mountain,Convenience,2086,25026.01,13764.31,11261.7,3503.64
2025-10-01,COLA-CHERRY,Mountain,Ecommerce,916,10997.62,6048.69,4948.93,1539.67
2025-10-01,COLA-CHERRY,Mountain,Foodservice,1254,15045.84,8275.21,6770.63,2106.42
2025-10-01,COLA-CHERRY,Mountain,Grocery,3056,36673.77,20170.57,16503.2,5134.33
2025-10-01,COLA-CHERRY,Northeast,Club,2332,27978.7,15388.28,12590.42,3917.02
2025-10-01,COLA-CHERRY,Northeast,Convenience,2653,31837.89,17510.84,14327.05,4457.3
2025-10-01,COLA-CHERRY,Northeast,Ecommerce,1149,13786.95,7582.82,6204.13,1930.17
2025-10-01,COLA-CHERRY,Northeast,Foodservice,1700,20396.28,11217.95,9178.33,2855.48
2025-10-01,COLA-CHERRY,Northeast,Grocery,4123,49477.89,27212.84,22265.05,6926.9
2025-10-01,COLA-CHERRY,South,Club,2944,35323.94,19428.17,15895.77,4945.35
2025-10-01,COLA-CHERRY,South,Convenience,3301,39614.02,21787.71,17826.31,5545.96
2025-10-01,COLA-CHERRY,South,Ecommerce,1481,17772.21,9774.72,7997.49,2488.11
2025-10-01,COLA-CHERRY,South,Foodservice,2002,24024.02,13213.21,10810.81,3363.36
2025-10-01,COLA-CHERRY,South,Grocery,5001,60014.36,33007.9,27006.46,8402.01
2025-10-01,COLA-CHERRY,West,Club,3513,42159.99,23187.99,18972.0,5902.4
2025-10-01,COLA-CHERRY,West,Convenience,3664,43971.2,24184.16,19787.04,6155.97
2025-10-01,COLA-CHERRY,West,Ecommerce,1710,20514.35,11282.89,9231.46,2872.01
2025-10-01,COLA-CHERRY,West,Foodservice,2363,28350.99,15593.04,12757.95,3969.14
2025-10-01,COLA-CHERRY,West,Grocery,5718,68615.23,37738.38,30876.85,9606.13
2025-10-01,COLA-DIET,Midwest,Club,3264,39167.16,21541.94,17625.22,5483.4
2025-10-01,COLA-DIET,Midwest,Convenience,3353,40234.52,22128.99,18105.53,5632.83
2025-10-01,COLA-DIET,Midwest,Ecommerce,1541,18490.29,10169.66,8320.63,2588.64
2025-10-01,COLA-DIET,Midwest,Foodservice,2196,26354.27,14494.85,11859.42,3689.6
2025-10-01,COLA-DIET,Midwest,Grocery,5519,66227.4,36425.07,29802.33,9271.84
2025-10-01,COLA-DIET,Mountain,Club,2252,27019.5,14860.72,12158.78,3782.73
2025-10-01,COLA-DIET,Mountain,Convenience,2339,28064.16,15435.29,12628.87,3928.98
2025-10-01,COLA-DIET,Mountain,Ecommerce,1131,13574.12,7465.77,6108.35,1900.38
2025-10-01,COLA-DIET,Mountain,Foodservice,1499,17982.45,9890.35,8092.1,2517.54
2025-10-01,COLA-DIET,Mountain,Grocery,3713,44554.86,24505.17,20049.69,6237.68
2025-10-01,COLA-DIET,Northeast,Club,2790,33481.21,18414.67,15066.54,4687.37
2025-10-01,COLA-DIET,Northeast,Convenience,3035,36422.75,20032.51,16390.24,5099.19
2025-10-01,COLA-DIET,Northeast,Ecommerce,1458,17499.45,9624.7,7874.75,2449.92
2025-10-01,COLA-DIET,Northeast,Foodservice,1929,23149.59,12732.27,10417.32,3240.94
2025-10-01,COLA-DIET,Northeast,Grocery,4704,56449.98,31047.49,25402.49,7903.0
2025-10-01,COLA-DIET,South,Club,3375,40496.11,22272.86,18223.25,5669.46
2025-10-01,COLA-DIET,South,Convenience,3908,46901.11,25795.61,21105.5,6566.16
2025-10-01,COLA-DIET,South,Ecommerce,1784,21407.8,11774.29,9633.51,2997.09
2025-10-01,COLA-DIET,South,Foodservice,2497,29964.85,16480.67,13484.18,4195.08
2025-10-01,COLA-DIET,South,Grocery,6091,73090.23,40199.63,32890.6,10232.63
2025-10-01,COLA-DIET,West,Club,4127,49521.62,27236.89,22284.73,6933.03
2025-10-01,COLA-DIET,West,Convenience,4449,53393.44,29366.39,24027.05,7475.08
2025-10-01,COLA-DIET,West,Ecommerce,2034,24408.18,13424.5,10983.68,3417.15
2025-10-01,COLA-DIET,West,Foodservice,2965,35581.01,19569.56,16011.45,4981.34
2025-10-01,COLA-DIET,West,Grocery,6738,80853.55,44469.45,36384.1,11319.5
2025-10-01,COLA-REG,Midwest,Club,4095,49144.24,27029.33,22114.91,6880.19
2025-10-01,COLA-REG,Midwest,Convenience,4592,55100.41,30305.23,24795.18,7714.06
2025-10-01,COLA-REG,Midwest,Ecommerce,2021,24247.51,13336.13,10911.38,3394.65
2025-10-01,COLA-REG,Midwest,Foodservice,2842,34104.52,18757.49,15347.03,4774.63
2025-10-01,COLA-REG,Midwest,Grocery,7290,87484.17,48116.29,39367.88,12247.78
2025-10-01,COLA-REG,Mountain,Club,3039,36468.52,20057.69,16410.83,5105.59
2025-10-01,COLA-REG,Mountain,Convenience,3110,37317.5,20524.62,16792.88,5224.45
2025-10-01,COLA-REG,Mountain,Ecommerce,1419,17022.97,9362.63,7660.34,2383.22
2025-10-01,COLA-REG,Mountain,Foodservice,2050,24603.32,13531.83,11071.49,3444.46
2025-10-01,COLA-REG,Mountain,Grocery,5096,61152.94,33634.12,27518.82,8561.41
2025-10-01,COLA-REG,Northeast,Club,3893,46715.77,25693.67,21022.1,6540.21
2025-10-01,COLA-REG,Northeast,Convenience,4124,49487.49,27218.12,22269.37,6928.25
2025-10-01,COLA-REG,Northeast,Ecommerce,1842,22102.37,12156.3,9946.07,3094.33
2025-10-01,COLA-REG,Northeast,Foodservice,2679,32145.82,17680.2,14465.62,4500.41
2025-10-01,COLA-REG,Northeast,Grocery,6518,78221.77,43021.97,35199.8,10951.05
2025-10-01,COLA-REG,South,Club,4602,55222.35,30372.29,24850.06,7731.13
2025-10-01,COLA-REG,South,Convenience,4943,59314.46,32622.95,26691.51,8304.02
2025-10-01,COLA-REG,South,Ecommerce,2313,27752.62,15263.94,12488.68,3885.37
2025-10-01,COLA-REG,South,Foodservice,3127,37528.24,20640.53,16887.71,5253.95
2025-10-01,COLA-REG,South,Grocery,7965,95575.66,52566.61,43009.05,13380.59
2025-10-01,COLA-REG,West,Club,5475,65695.23,36132.38,29562.85,9197.33
2025-10-01,COLA-REG,West,Convenience,5831,69973.04,38485.17,31487.87,9796.23
2025-10-01,COLA-REG,West,Ecommerce,2831,33973.82,18685.6,15288.22,4756.33
2025-10-01,COLA-REG,West,Foodservice,3961,47527.19,26139.95,21387.24,6653.81
2025-10-01,COLA-REG,West,Grocery,9108,109301.58,60115.87,49185.71,15302.22
2025-10-01,ENG-ORIG,Midwest,Club,1518,33397.08,13358.83,20038.25,3673.68
2025-10-01,ENG-ORIG,Midwest,Convenience,1765,38824.97,15529.99,23294.98,4270.75
2025-10-01,ENG-ORIG,Midwest,Ecommerce,753,16567.45,6626.98,9940.47,1822.42
2025-10-01,ENG-ORIG,Midwest,Foodservice,1115,24520.89,9808.36,14712.53,2697.3
2025-10-01,ENG-ORIG,Midwest,Grocery,2602,57241.39,22896.56,34344.83,6296.55
2025-10-01,ENG-ORIG,Mountain,Club,1063,23393.04,9357.22,14035.82,2573.23
2025-10-01,ENG-ORIG,Mountain,Convenience,1246,27420.46,10968.18,16452.28,3016.25
2025-10-01,ENG-ORIG,Mountain,Ecommerce,554,12195.28,4878.11,7317.17,1341.48
2025-10-01,ENG-ORIG,Mountain,Foodservice,750,16491.68,6596.67,9895.01,1814.08
2025-10-01,ENG-ORIG,Mountain,Grocery,1811,39842.49,15937.0,23905.49,4382.67
2025-10-01,ENG-ORIG,Northeast,Club,1454,31983.71,12793.48,19190.23,3518.21
2025-10-01,ENG-ORIG,Northeast,Convenience,1599,35174.69,14069.88,21104.81,3869.22
2025-10-01,ENG-ORIG,Northeast,Ecommerce,704,15485.78,6194.31,9291.47,1703.44
2025-10-01,ENG-ORIG,Northeast,Foodservice,963,21177.16,8470.86,12706.3,2329.49
2025-10-01,ENG-ORIG,Northeast,Grocery,2442,53728.71,21491.48,32237.23,5910.16
2025-10-01,ENG-ORIG,South,Club,1742,38322.29,15328.92,22993.37,4215.45
2025-10-01,ENG-ORIG,South,Convenience,1903,41858.78,16743.51,25115.27,4604.47
2025-10-01,ENG-ORIG,South,Ecommerce,869,19122.79,7649.12,11473.67,2103.51
2025-10-01,ENG-ORIG,South,Foodservice,1238,27241.74,10896.7,16345.04,2996.59
2025-10-01,ENG-ORIG,South,Grocery,2847,62644.06,25057.62,37586.44,6890.85
2025-10-01,ENG-ORIG,West,Club,2011,44235.73,17694.29,26541.44,4865.93
2025-10-01,ENG-ORIG,West,Convenience,2149,47269.61,18907.84,28361.77,5199.66
2025-10-01,ENG-ORIG,West,Ecommerce,974,21430.39,8572.16,12858.23,2357.34
2025-10-01,ENG-ORIG,West,Foodservice,1452,31943.2,12777.28,19165.92,3513.75
2025-10-01,ENG-ORIG,West,Grocery,3531,77677.68,31071.07,46606.61,8544.54
2025-10-01,ENG-ZERO,Midwest,Club,1293,28443.35,11377.34,17066.01,3128.77
2025-10-01,ENG-ZERO,Midwest,Convenience,1361,29937.28,11974.91,17962.37,3293.1
2025-10-01,ENG-ZERO,Midwest,Ecommerce,633,13928.32,5571.33,8356.99,1532.12
2025-10-01,ENG-ZERO,Midwest,Foodservice,854,18788.96,7515.58,11273.38,2066.79
2025-10-01,ENG-ZERO,Midwest,Grocery,2163,47584.77,19033.91,28550.86,5234.32
2025-10-01,ENG-ZERO,Mountain,Club,899,19775.89,7910.36,11865.53,2175.35
2025-10-01,ENG-ZERO,Mountain,Convenience,960,21122.99,8449.2,12673.79,2323.53
2025-10-01,ENG-ZERO,Mountain,Ecommerce,432,9498.72,3799.49,5699.23,1044.86
2025-10-01,ENG-ZERO,Mountain,Foodservice,612,13454.02,5381.61,8072.41,1479.94
2025-10-01,ENG-ZERO,Mountain,Grocery,1430,31450.91,12580.36,18870.55,3459.6
2025-10-01,ENG-ZERO,Northeast,Club,1132,24900.44,9960.18,14940.26,2739.05
2025-10-01,ENG-ZERO,Northeast,Convenience,1255,27602.99,11041.2,16561.79,3036.33
2025-10-01,ENG-ZERO,Northeast,Ecommerce,551,12123.57,4849.43,7274.14,1333.59
2025-10-01,ENG-ZERO,Northeast,Foodservice,799,17568.88,7027.55,10541.33,1932.58
2025-10-01,ENG-ZERO,Northeast,Grocery,1977,43483.31,17393.32,26089.99,4783.16
2025-10-01,ENG-ZERO,South,Club,1383,30423.19,12169.28,18253.91,3346.55
2025-10-01,ENG-ZERO,South,Convenience,1459,32087.65,12835.06,19252.59,3529.64
2025-10-01,ENG-ZERO,South,Ecommerce,711,15640.26,6256.1,9384.16,1720.43
2025-10-01,ENG-ZERO,South,Foodservice,958,21067.8,8427.12,12640.68,2317.46
2025-10-01,ENG-ZERO,South,Grocery,2375,52259.48,20903.79,31355.69,5748.54
2025-10-01,ENG-ZERO,West,Club,1606,35328.98,14131.59,21197.39,3886.19
2025-10-01,ENG-ZERO,West,Convenience,1847,40626.55,16250.62,24375.93,4468.92
2025-10-01,ENG-ZERO,West,Ecommerce,816,17958.98,7183.59,10775.39,1975.49
2025-10-01,ENG-ZERO,West,Foodservice,1097,24140.91,9656.36,14484.55,2655.5
2025-10-01,ENG-ZERO,West,Grocery,2710,59616.82,23846.73,35770.09,6557.85
2025-10-01,JUC-APPLE,Midwest,Club,2279,36471.28,21153.34,15317.94,3282.42
2025-10-01,JUC-APPLE,Midwest,Convenience,2403,38445.36,22298.31,16147.05,3460.08
2025-10-01,JUC-APPLE,Midwest,Ecommerce,1106,17695.26,10263.25,7432.01,1592.57
2025-10-01,JUC-APPLE,Midwest,Foodservice,1558,24927.67,14458.05,10469.62,2243.49
2025-10-01,JUC-APPLE,Midwest,Grocery,3745,59927.54,34757.97,25169.57,5393.48
2025-10-01,JUC-APPLE,Mountain,Club,1508,24132.82,13997.04,10135.78,2171.95
2025-10-01,JUC-APPLE,Mountain,Convenience,1713,27404.35,15894.52,11509.83,2466.39
2025-10-01,JUC-APPLE,Mountain,Ecommerce,759,12136.66,7039.26,5097.4,1092.3
2025-10-01,JUC-APPLE,Mountain,Foodservice,1096,17538.25,10172.19,7366.06,1578.44
2025-10-01,JUC-APPLE,Mountain,Grocery,2744,43907.77,25466.51,18441.26,3951.7
2025-10-01,JUC-APPLE,Northeast,Club,1997,31957.82,18535.54,13422.28,2876.2
2025-10-01,JUC-APPLE,Northeast,Convenience,2169,34711.88,20132.89,14578.99,3124.07
2025-10-01,JUC-APPLE,Northeast,Ecommerce,1034,16537.56,9591.78,6945.78,1488.38
2025-10-01,JUC-APPLE,Northeast,Foodservice,1455,23284.08,13504.77,9779.31,2095.57
2025-10-01,JUC-APPLE,Northeast,Grocery,3485,55755.31,32338.08,23417.23,5017.98
2025-10-01,JUC-APPLE,South,Club,2459,39337.85,22815.95,16521.9,3540.41
2025-10-01,JUC-APPLE,South,Convenience,2635,42152.57,24448.49,17704.08,3793.73
2025-10-01,JUC-APPLE,South,Ecommerce,1200,19195.14,11133.18,8061.96,1727.56
2025-10-01,JUC-APPLE,South,Foodservice,1704,27256.63,15808.85,11447.78,2453.1
2025-10-01,JUC-APPLE,South,Grocery,4329,69266.67,40174.67,29092.0,6234.0
2025-10-01,JUC-APPLE,West,Club,2871,45931.24,26640.12,19291.12,4133.81
2025-10-01,JUC-APPLE,West,Convenience,3100,49597.41,28766.5,20830.91,4463.77
2025-10-01,JUC-APPLE,West,Ecommerce,1423,22764.45,13203.38,9561.07,2048.8
2025-10-01,JUC-APPLE,West,Foodservice,2098,33575.57,19473.83,14101.74,3021.8
2025-10-01,JUC-APPLE,West,Grocery,4828,77241.44,44800.04,32441.4,6951.73
2025-10-01,JUC-MANGO,Midwest,Club,1884,30145.78,17484.55,12661.23,2713.12
2025-10-01,JUC-MANGO,Midwest,Convenience,2011,32175.96,18662.06,13513.9,2895.84
2025-10-01,JUC-MANGO,Midwest,Ecommerce,930,14874.89,8627.44,6247.45,1338.74
2025-10-01,JUC-MANGO,Midwest,Foodservice,1229,19671.45,11409.44,8262.01,1770.43
2025-10-01,JUC-MANGO,Midwest,Grocery,3034,48549.16,28158.51,20390.65,4369.42
2025-10-01,JUC-MANGO,Mountain,Club,1303,20852.47,12094.43,8758.04,1876.72
2025-10-01,JUC-MANGO,Mountain,Convenience,1354,21659.69,12562.62,9097.07,1949.37
2025-10-01,JUC-MANGO,Mountain,Ecommerce,616,9852.45,5714.42,4138.03,886.72
2025-10-01,JUC-MANGO,Mountain,Foodservice,917,14679.0,8513.82,6165.18,1321.11
2025-10-01,JUC-MANGO,Mountain,Grocery,2133,34123.79,19791.8,14331.99,3071.14
2025-10-01,JUC-MANGO,Northeast,Club,1589,25421.09,14744.23,10676.86,2287.9
2025-10-01,JUC-MANGO,Northeast,Convenience,1781,28502.8,16531.62,11971.18,2565.25
2025-10-01,JUC-MANGO,Northeast,Ecommerce,790,12641.9,7332.3,5309.6,1137.77
2025-10-01,JUC-MANGO,Northeast,Foodservice,1140,18247.2,10583.38,7663.82,1642.25
2025-10-01,JUC-MANGO,Northeast,Grocery,2705,43276.43,25100.33,18176.1,3894.88
2025-10-01,JUC-MANGO,South,Club,2042,32675.79,18951.96,13723.83,2940.82
2025-10-01,JUC-MANGO,South,Convenience,2151,34417.59,19962.2,14455.39,3097.58
2025-10-01,JUC-MANGO,South,Ecommerce,1028,16452.06,9542.19,6909.87,1480.69
2025-10-01,JUC-MANGO,South,Foodservice,1442,23068.97,13380.0,9688.97,2076.21
2025-10-01,JUC-MANGO,South,Grocery,3298,52764.99,30603.69,22161.3,4748.85
2025-10-01,JUC-MANGO,West,Club,2347,37557.88,21783.57,15774.31,3380.21
2025-10-01,JUC-MANGO,West,Convenience,2583,41333.6,23973.49,17360.11,3720.02
2025-10-01,JUC-MANGO,West,Ecommerce,1211,19369.27,11234.18,8135.09,1743.23
2025-10-01,JUC-MANGO,West,Foodservice,1600,25604.41,14850.56,10753.85,2304.4
2025-10-01,JUC-MANGO,West,Grocery,4091,65458.37,37965.85,27492.52,5891.25
2025-10-01,JUC-ORANGE,Midwest,Club,2612,41791.23,24238.91,17552.32,3761.21
2025-10-01,JUC-ORANGE,Midwest,Convenience,2931,46890.01,27196.21,19693.8,4220.1
2025-10-01,JUC-ORANGE,Midwest,Ecommerce,1352,21632.07,12546.6,9085.47,1946.89
2025-10-01,JUC-ORANGE,Midwest,Foodservice,1834,29338.88,17016.55,12322.33,2640.5
2025-10-01,JUC-ORANGE,Midwest,Grocery,4617,73878.43,42849.49,31028.94,6649.06
2025-10-01,JUC-ORANGE,Mountain,Club,1911,30574.31,17733.1,12841.21,2751.69
2025-10-01,JUC-ORANGE,Mountain,Convenience,2039,32616.11,18917.34,13698.77,2935.45
2025-10-01,JUC-ORANGE,Mountain,Ecommerce,891,14255.32,8268.09,5987.23,1282.98
2025-10-01,JUC-ORANGE,Mountain,Foodservice,1271,20343.17,11799.04,8544.13,1830.89
2025-10-01,JUC-ORANGE,Mountain,Grocery,3124,49984.6,28991.07,20993.53,4498.61
2025-10-01,JUC-ORANGE,Northeast,Club,2290,36643.38,21253.16,15390.22,3297.9
2025-10-01,JUC-ORANGE,Northeast,Convenience,2577,41232.31,23914.74,17317.57,3710.91
2025-10-01,JUC-ORANGE,Northeast,Ecommerce,1229,19660.15,11402.89,8257.26,1769.41
2025-10-01,JUC-ORANGE,Northeast,Foodservice,1623,25963.12,15058.61,10904.51,2336.68
2025-10-01,JUC-ORANGE,Northeast,Grocery,3902,62433.58,36211.48,26222.1,5619.02
2025-10-01,JUC-ORANGE,South,Club,2915,46644.47,27053.79,19590.68,4198.0
2025-10-01,JUC-ORANGE,South,Convenience,3250,52004.91,30162.85,21842.06,4680.44
2025-10-01,JUC-ORANGE,South,Ecommerce,1507,24109.58,13983.56,10126.02,2169.86
2025-10-01,JUC-ORANGE,South,Foodservice,1981,31693.88,18382.45,13311.43,2852.45
2025-10-01,JUC-ORANGE,South,Grocery,5128,82052.24,47590.3,34461.94,7384.7
2025-10-01,JUC-ORANGE,West,Club,3380,54083.82,31368.62,22715.2,4867.54
2025-10-01,JUC-ORANGE,West,Convenience,3655,58485.88,33921.81,24564.07,5263.73
2025-10-01,JUC-ORANGE,West,Ecommerce,1732,27713.26,16073.69,11639.57,2494.19
2025-10-01,JUC-ORANGE,West,Foodservice,2323,37167.23,21556.99,15610.24,3345.05
2025-10-01,JUC-ORANGE,West,Grocery,5909,94548.23,54837.97,39710.26,8509.34
2025-10-01,ROOT-BEER,Midwest,Club,2709,32509.8,17880.39,14629.41,4551.37
2025-10-01,ROOT-BEER,Midwest,Convenience,2971,35647.91,19606.35,16041.56,4990.71
